sale_id,sale_date,year,quarter,month,country,region,city,product_name,category,storage,color,is_5g,unit_price_usd,discount_pct,units_sold,discounted_price_usd,revenue_usd,currency,fx_rate_to_usd,revenue_local_currency,sales_channel,payment_method,customer_segment,customer_age_group,previous_device_os,customer_rating,return_status
SAMS-00010628,2022-09-28,2022,Q3,September,Russia,Europe/Asia,Omsk,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Lime,No,142.24,20,2,113.79,227.58,RUB,91.5,20823.57,Third-Party Retailer,Debit Card,Enterprise,25–34,N/A,3.0,Kept
SAMS-00010629,2022-10-18,2022,Q4,October,Russia,Europe/Asia,Omsk,Samsung Galaxy S23 Ultra,Galaxy S,128 GB,Green,Yes,1154.91,5,1,1097.16,1097.16,RUB,91.5,100390.14,Online (Samsung.com),Net Banking,Individual,45–54,Feature Phone,4.0,Kept
SAMS-00010630,2022-12-25,2022,Q4,December,Russia,Europe/Asia,Omsk,Samsung Galaxy S24+,Galaxy S,1 TB,Titanium Gray,Yes,997.13,20,1,797.7,797.7,RUB,91.5,72989.55,Carrier Store,Net Banking,Government,55+,iOS,,Kept
SAMS-00010631,2023-01-26,2023,Q1,January,Russia,Europe/Asia,Omsk,Samsung Galaxy S22,Galaxy S,1 TB,Titanium Gray,Yes,752.3,15,1,639.45,639.45,RUB,91.5,58509.68,Carrier Store,BNPL (Buy Now Pay Later),Business,25–34,Android (Other),,Kept
SAMS-00010632,2023-03-04,2023,Q1,March,Russia,Europe/Asia,Omsk,Samsung Galaxy Watch 4,Galaxy Watch,N/A,Silver,No,190.47,0,1,190.47,190.47,RUB,91.5,17428.01,Authorized Reseller,BNPL (Buy Now Pay Later),Government,35–44,N/A,2.7,Kept
SAMS-00010633,2023-03-17,2023,Q1,March,Russia,Europe/Asia,Omsk,Samsung Galaxy S23 Ultra,Galaxy S,512 GB,Titanium Black,Yes,1156.82,7,1,1075.84,1075.84,RUB,91.5,98439.36,Authorized Reseller,Cash,Enterprise,45–54,Feature Phone,4.6,Kept
SAMS-00010634,2023-03-20,2023,Q1,March,Russia,Europe/Asia,Omsk,Samsung Galaxy S22+,Galaxy S,256 GB,Green,Yes,944.62,12,2,831.27,1662.54,RUB,91.5,152122.41,Third-Party Retailer,Credit Card,Business,25–34,Android (Samsung),3.2,Kept
SAMS-00010635,2023-05-30,2023,Q2,May,Russia,Europe/Asia,Omsk,Samsung Galaxy S23 FE,Galaxy S,512 GB,Lavender,Yes,649.35,12,2,571.43,1142.86,RUB,91.5,104571.69,Third-Party Retailer,Gift Card,Government,18–24,Android (Samsung),4.4,Returned
SAMS-00010636,2023-05-30,2023,Q2,May,Russia,Europe/Asia,Omsk,Samsung Galaxy M14 5G,Galaxy M,64 GB,Icy Blue,Yes,164.94,0,1,164.94,164.94,RUB,91.5,15092.01,E-commerce Platform,Debit Card,Enterprise,35–44,New User,5.0,Kept
SAMS-00010637,2023-07-21,2023,Q3,July,Russia,Europe/Asia,Omsk,Samsung Galaxy S23 Ultra,Galaxy S,256 GB,Titanium Violet,Yes,1113.61,0,4,1113.61,4454.44,RUB,91.5,407581.26,Online (Samsung.com),Cash,Business,55+,iOS,2.9,Exchanged
SAMS-00010638,2023-08-03,2023,Q3,August,Russia,Europe/Asia,Omsk,Samsung ViewFinity S9,Monitor,N/A,White,No,1551.36,0,2,1551.36,3102.72,RUB,91.5,283898.88,Carrier Store,Samsung Pay,Government,35–44,N/A,,Kept
SAMS-00010639,2023-10-10,2023,Q4,October,Russia,Europe/Asia,Omsk,Samsung Galaxy Z Fold 4,Galaxy Z,512 GB,Gray,Yes,1709.34,0,1,1709.34,1709.34,RUB,91.5,156404.61,Third-Party Retailer,Gift Card,Government,45–54,iOS,2.9,Kept
SAMS-00010640,2024-01-06,2024,Q1,January,Russia,Europe/Asia,Omsk,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome Graphite,Yes,436.41,20,2,349.13,698.26,RUB,91.5,63890.79,E-commerce Platform,Debit Card,Business,18–24,Feature Phone,4.1,Kept
SAMS-00010641,2024-03-10,2024,Q1,March,Russia,Europe/Asia,Omsk,Samsung Galaxy M54 5G,Galaxy M,64 GB,Midnight Blue,Yes,377.91,7,5,351.46,1757.3,RUB,91.5,160792.95,Samsung Store,Samsung Pay,Enterprise,55+,New User,4.5,Kept
SAMS-00010642,2024-06-21,2024,Q2,June,Russia,Europe/Asia,Omsk,Samsung 25L Microwave,Appliances,N/A,Silver,No,210.26,15,3,178.72,536.16,RUB,91.5,49058.64,Corporate / B2B,Debit Card,Enterprise,35–44,N/A,,Kept
SAMS-00010643,2024-08-18,2024,Q3,August,Russia,Europe/Asia,Omsk,Samsung Galaxy Tab S9 FE,Galaxy Tab,128 GB,Lime,No,429.14,3,2,416.27,832.54,RUB,91.5,76177.41,Samsung Store,Gift Card,Individual,35–44,N/A,4.1,Kept
SAMS-00010644,2024-08-24,2024,Q3,August,Russia,Europe/Asia,Omsk,Samsung T55 27-inch FHD,Monitor,N/A,Black,No,256.62,20,1,205.3,205.3,RUB,91.5,18784.95,Corporate / B2B,Cash,Individual,35–44,N/A,5.0,Exchanged
SAMS-00010645,2024-09-27,2024,Q3,September,Russia,Europe/Asia,Omsk,Samsung Galaxy A04,Galaxy A,256 GB,Awesome Lime,No,103.69,0,2,103.69,207.38,RUB,91.5,18975.27,Third-Party Retailer,Cash,Government,55+,Feature Phone,3.1,Exchanged
SAMS-00010646,2024-10-31,2024,Q4,October,Russia,Europe/Asia,Omsk,Samsung Galaxy S22,Galaxy S,128 GB,Lime,Yes,738.72,0,6,738.72,4432.32,RUB,91.5,405557.28,Carrier Store,EMI / Installment,Business,18–24,Android (Samsung),5.0,Kept
SAMS-00010647,2024-12-08,2024,Q4,December,Russia,Europe/Asia,Omsk,Samsung The Frame 55-inch,Smart TV,N/A,Beige,No,1199.5,10,1,1079.55,1079.55,RUB,91.5,98778.82,Corporate / B2B,Cash,Individual,35–44,N/A,,Kept
SAMS-00010648,2021-05-18,2021,Q2,May,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Lime,No,153.45,0,2,153.45,306.9,RUB,91.5,28081.35,Samsung Store,Net Banking,Enterprise,25–34,N/A,2.6,Kept
SAMS-00010649,2021-08-21,2021,Q3,August,Russia,Europe/Asia,Saint Petersburg,Samsung 25W USB-C Adapter,Accessories,N/A,Blue,No,28.59,15,2,24.3,48.6,RUB,91.5,4446.9,Third-Party Retailer,BNPL (Buy Now Pay Later),Enterprise,25–34,N/A,2.8,Kept
SAMS-00010650,2021-08-21,2021,Q3,August,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Z Flip 5,Galaxy Z,1 TB,Gray,Yes,941.32,5,2,894.25,1788.5,RUB,91.5,163647.75,Online (Samsung.com),Debit Card,Education,35–44,Android (Samsung),4.6,Kept
SAMS-00010651,2021-09-02,2021,Q3,September,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy S22,Galaxy S,512 GB,Titanium Yellow,Yes,658.25,0,1,658.25,658.25,RUB,91.5,60229.88,Online (Samsung.com),BNPL (Buy Now Pay Later),Government,45–54,Feature Phone,3.6,Kept
SAMS-00010652,2021-11-13,2021,Q4,November,Russia,Europe/Asia,Saint Petersburg,Samsung Odyssey G7 27-inch,Monitor,N/A,Black,No,593.35,3,1,575.55,575.55,RUB,91.5,52662.82,Authorized Reseller,Samsung Pay,Education,18–24,N/A,2.9,Kept
SAMS-00010653,2022-01-07,2022,Q1,January,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Silver,No,341.49,0,3,341.49,1024.47,RUB,91.5,93739.01,Corporate / B2B,Cash,Education,55+,N/A,3.4,Exchanged
SAMS-00010654,2022-01-11,2022,Q1,January,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy M04,Galaxy M,256 GB,Prism Black,No,97.08,12,1,85.43,85.43,RUB,91.5,7816.85,Online (Samsung.com),EMI / Installment,Individual,45–54,New User,2.6,Kept
SAMS-00010655,2022-01-22,2022,Q1,January,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Watch 6,Galaxy Watch,N/A,Black,No,301.38,20,1,241.1,241.1,RUB,91.5,22060.65,Third-Party Retailer,Samsung Pay,Government,25–34,N/A,,Kept
SAMS-00010656,2022-02-14,2022,Q1,February,Russia,Europe/Asia,Saint Petersburg,Samsung 256GB MicroSD Card,Accessories,N/A,Blue,No,29.47,0,1,29.47,29.47,RUB,91.5,2696.51,E-commerce Platform,BNPL (Buy Now Pay Later),Enterprise,25–34,N/A,4.6,Returned
SAMS-00010657,2022-04-11,2022,Q2,April,Russia,Europe/Asia,Saint Petersburg,Samsung Odyssey G7 27-inch,Monitor,N/A,White,No,615.43,0,6,615.43,3692.58,RUB,91.5,337871.07,Authorized Reseller,Net Banking,Education,18–24,N/A,4.2,Kept
SAMS-00010658,2022-04-17,2022,Q2,April,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Tab S8 Ultra,Galaxy Tab,512 GB,Graphite,No,929.45,2,1,910.86,910.86,RUB,91.5,83343.69,Authorized Reseller,Credit Card,Individual,18–24,N/A,4.1,Kept
SAMS-00010659,2022-05-09,2022,Q2,May,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Watch FE,Galaxy Watch,N/A,Silver,No,209.06,12,1,183.97,183.97,RUB,91.5,16833.26,Samsung Store,EMI / Installment,Enterprise,18–24,N/A,3.8,Kept
SAMS-00010660,2022-05-17,2022,Q2,May,Russia,Europe/Asia,Saint Petersburg,Samsung Odyssey G7 27-inch,Monitor,N/A,White,No,625.5,15,1,531.67,531.67,RUB,91.5,48647.8,Authorized Reseller,Samsung Pay,Government,45–54,N/A,,Kept
SAMS-00010661,2022-06-09,2022,Q2,June,Russia,Europe/Asia,Saint Petersburg,Samsung M8 4K Smart Monitor,Monitor,N/A,Black,No,756.66,0,2,756.66,1513.32,RUB,91.5,138468.78,Samsung Store,EMI / Installment,Business,45–54,N/A,3.5,Kept
SAMS-00010662,2022-08-05,2022,Q3,August,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy M14 5G,Galaxy M,64 GB,Midnight Blue,Yes,166.99,3,2,161.98,323.96,RUB,91.5,29642.34,Carrier Store,Debit Card,Enterprise,18–24,Android (Other),3.9,Kept
SAMS-00010663,2022-09-03,2022,Q3,September,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy S23 FE,Galaxy S,256 GB,Lime,Yes,560.24,0,1,560.24,560.24,RUB,91.5,51261.96,Authorized Reseller,Samsung Pay,Education,55+,Android (Other),,Kept
SAMS-00010664,2022-10-14,2022,Q4,October,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy S23+,Galaxy S,128 GB,Lime,Yes,942.61,0,1,942.61,942.61,RUB,91.5,86248.82,E-commerce Platform,EMI / Installment,Government,35–44,New User,4.2,Kept
SAMS-00010665,2022-10-27,2022,Q4,October,Russia,Europe/Asia,Saint Petersburg,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Black,No,1150.96,0,1,1150.96,1150.96,RUB,91.5,105312.84,Corporate / B2B,Gift Card,Individual,35–44,N/A,5.0,Kept
SAMS-00010666,2022-11-30,2022,Q4,November,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Buds 2,Galaxy Buds,N/A,Cream,No,143.16,12,1,125.98,125.98,RUB,91.5,11527.17,Authorized Reseller,Credit Card,Individual,18–24,N/A,3.7,Kept
SAMS-00010667,2023-02-15,2023,Q1,February,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Tab S9 FE,Galaxy Tab,256 GB,Graphite,No,472.0,0,2,472.0,944.0,RUB,91.5,86376.0,Authorized Reseller,Net Banking,Government,25–34,N/A,3.9,Kept
SAMS-00010668,2023-05-25,2023,Q2,May,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Watch 6,Galaxy Watch,N/A,Silver,No,324.6,2,3,318.11,954.33,RUB,91.5,87321.2,Authorized Reseller,BNPL (Buy Now Pay Later),Business,55+,N/A,,Kept
SAMS-00010669,2023-07-24,2023,Q3,July,Russia,Europe/Asia,Saint Petersburg,Samsung WindFree AC 1.5 Ton,Appliances,N/A,Silver,No,809.97,0,2,809.97,1619.94,RUB,91.5,148224.51,Carrier Store,Samsung Pay,Individual,55+,N/A,4.1,Kept
SAMS-00010670,2023-08-25,2023,Q3,August,Russia,Europe/Asia,Saint Petersburg,Samsung 870 EVO 1TB SSD,Accessories,N/A,Silver,No,116.8,5,1,110.96,110.96,RUB,91.5,10152.84,Authorized Reseller,Net Banking,Individual,55+,N/A,4.4,Kept
SAMS-00010671,2024-05-04,2024,Q2,May,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy M04,Galaxy M,128 GB,Dark Blue,No,106.91,12,1,94.08,94.08,RUB,91.5,8608.32,Carrier Store,EMI / Installment,Individual,35–44,Feature Phone,,Returned
SAMS-00010672,2024-06-25,2024,Q2,June,Russia,Europe/Asia,Saint Petersburg,Samsung Crystal UHD 43-inch,Smart TV,N/A,White,No,530.45,10,3,477.41,1432.23,RUB,91.5,131049.04,Samsung Store,Samsung Pay,Education,45–54,N/A,3.7,Returned
SAMS-00010673,2024-08-03,2024,Q3,August,Russia,Europe/Asia,Saint Petersburg,Samsung WindFree AC 1.5 Ton,Appliances,N/A,White,No,717.55,7,1,667.32,667.32,RUB,91.5,61059.78,Carrier Store,EMI / Installment,Education,35–44,N/A,4.4,Kept
SAMS-00010674,2024-10-10,2024,Q4,October,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Cream,No,229.32,2,1,224.73,224.73,RUB,91.5,20562.79,Third-Party Retailer,Samsung Pay,Individual,45–54,N/A,3.9,Kept
SAMS-00010675,2024-11-20,2024,Q4,November,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Watch 5,Galaxy Watch,N/A,Cream,No,237.65,5,2,225.77,451.54,RUB,91.5,41315.91,Authorized Reseller,Cash,Education,45–54,N/A,4.4,Kept
SAMS-00010676,2024-12-25,2024,Q4,December,Russia,Europe/Asia,Saint Petersburg,Samsung Galaxy Z Fold 5,Galaxy Z,512 GB,Phantom Black,Yes,1869.8,7,1,1738.91,1738.91,RUB,91.5,159110.27,Third-Party Retailer,Debit Card,Business,45–54,Android (Other),4.1,Kept
SAMS-00010677,2021-05-26,2021,Q2,May,Russia,Europe/Asia,Samara,Samsung Galaxy S23+,Galaxy S,1 TB,Green,Yes,953.32,0,4,953.32,3813.28,RUB,91.5,348915.12,Online (Samsung.com),Samsung Pay,Government,45–54,New User,3.4,Kept
SAMS-00010678,2021-06-21,2021,Q2,June,Russia,Europe/Asia,Samara,Samsung Neo QLED 8K QN900C,Smart TV,N/A,Black,No,4974.39,7,2,4626.18,9252.36,RUB,91.5,846590.94,Third-Party Retailer,Gift Card,Business,55+,N/A,3.1,Kept
SAMS-00010679,2021-08-22,2021,Q3,August,Russia,Europe/Asia,Samara,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Silver,No,1059.67,7,1,985.49,985.49,RUB,91.5,90172.34,Samsung Store,Gift Card,Government,35–44,N/A,,Kept
SAMS-00010680,2021-09-09,2021,Q3,September,Russia,Europe/Asia,Samara,Samsung OLED S95C 65-inch,Smart TV,N/A,Black,No,2571.93,0,2,2571.93,5143.86,RUB,91.5,470663.19,Online (Samsung.com),Net Banking,Government,55+,N/A,2.7,Kept
SAMS-00010681,2021-09-11,2021,Q3,September,Russia,Europe/Asia,Samara,Samsung Galaxy M04,Galaxy M,256 GB,Dark Blue,No,102.7,10,2,92.43,184.86,RUB,91.5,16914.69,Third-Party Retailer,Credit Card,Education,35–44,New User,,Kept
SAMS-00010682,2021-11-23,2021,Q4,November,Russia,Europe/Asia,Samara,Samsung Galaxy M04,Galaxy M,64 GB,Deep Ocean Blue,No,91.98,20,1,73.58,73.58,RUB,91.5,6732.57,Carrier Store,Credit Card,Enterprise,25–34,Android (Other),4.7,Kept
SAMS-00010683,2021-12-30,2021,Q4,December,Russia,Europe/Asia,Samara,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,White,No,238.23,20,4,190.58,762.32,RUB,91.5,69752.28,Carrier Store,Debit Card,Enterprise,45–54,N/A,3.1,Kept
SAMS-00010684,2022-01-01,2022,Q1,January,Russia,Europe/Asia,Samara,Samsung Galaxy Z Flip 4,Galaxy Z,512 GB,Lavender,Yes,828.86,0,2,828.86,1657.72,RUB,91.5,151681.38,Authorized Reseller,Cash,Education,25–34,Android (Other),3.4,Kept
SAMS-00010685,2022-02-05,2022,Q1,February,Russia,Europe/Asia,Samara,Samsung T7 Shield 1TB SSD,Accessories,N/A,Black,No,99.42,0,1,99.42,99.42,RUB,91.5,9096.93,Carrier Store,Credit Card,Business,45–54,N/A,4.1,Kept
SAMS-00010686,2022-02-06,2022,Q1,February,Russia,Europe/Asia,Samara,Samsung Galaxy S22 Ultra,Galaxy S,128 GB,Graph,Yes,1044.46,0,2,1044.46,2088.92,RUB,91.5,191136.18,Carrier Store,Samsung Pay,Business,25–34,iOS,4.4,Kept
SAMS-00010687,2022-06-20,2022,Q2,June,Russia,Europe/Asia,Samara,Samsung 25L Microwave,Appliances,N/A,Black,No,203.2,0,1,203.2,203.2,RUB,91.5,18592.8,Third-Party Retailer,Gift Card,Business,35–44,N/A,,Kept
SAMS-00010688,2022-09-07,2022,Q3,September,Russia,Europe/Asia,Samara,Samsung Galaxy S21 FE,Galaxy S,512 GB,Cream,No,466.17,7,3,433.54,1300.62,RUB,91.5,119006.73,Carrier Store,BNPL (Buy Now Pay Later),Education,45–54,Android (Samsung),3.3,Exchanged
SAMS-00010689,2023-01-10,2023,Q1,January,Russia,Europe/Asia,Samara,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Black,No,335.56,0,3,335.56,1006.68,RUB,91.5,92111.22,Online (Samsung.com),Debit Card,Government,25–34,N/A,4.2,Kept
SAMS-00010690,2023-02-19,2023,Q1,February,Russia,Europe/Asia,Samara,Samsung WindFree AC 1.5 Ton,Appliances,N/A,Black,No,810.22,12,2,712.99,1425.98,RUB,91.5,130477.17,E-commerce Platform,Samsung Pay,Individual,18–24,N/A,2.8,Kept
SAMS-00010691,2023-03-21,2023,Q1,March,Russia,Europe/Asia,Samara,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Graphite,No,233.45,3,2,226.45,452.9,RUB,91.5,41440.35,Third-Party Retailer,Debit Card,Enterprise,35–44,N/A,,Kept
SAMS-00010692,2023-04-09,2023,Q2,April,Russia,Europe/Asia,Samara,Samsung Galaxy A54 5G,Galaxy A,64 GB,Awesome White,Yes,463.07,0,2,463.07,926.14,RUB,91.5,84741.81,Samsung Store,Gift Card,Education,55+,Android (Samsung),3.0,Kept
SAMS-00010693,2023-04-19,2023,Q2,April,Russia,Europe/Asia,Samara,Samsung Galaxy Tab S9 FE,Galaxy Tab,256 GB,Lime,No,415.7,0,1,415.7,415.7,RUB,91.5,38036.55,Carrier Store,Gift Card,Education,18–24,N/A,4.3,Kept
SAMS-00010694,2023-05-31,2023,Q2,May,Russia,Europe/Asia,Samara,Samsung Galaxy A14,Galaxy A,64 GB,Awesome Violet,No,168.85,0,3,168.85,506.55,RUB,91.5,46349.33,Third-Party Retailer,Credit Card,Government,18–24,New User,4.9,Kept
SAMS-00010695,2023-06-25,2023,Q2,June,Russia,Europe/Asia,Samara,Samsung Galaxy S23,Galaxy S,512 GB,Graph,Yes,821.52,3,1,796.87,796.87,RUB,91.5,72913.6,Samsung Store,Net Banking,Education,35–44,Android (Other),3.0,Returned
SAMS-00010696,2023-07-26,2023,Q3,July,Russia,Europe/Asia,Samara,Samsung Galaxy A14 5G,Galaxy A,64 GB,Awesome Graphite,Yes,192.15,5,2,182.54,365.08,RUB,91.5,33404.82,E-commerce Platform,Credit Card,Education,25–34,Android (Other),3.2,Kept
SAMS-00010697,2023-08-02,2023,Q3,August,Russia,Europe/Asia,Samara,Samsung Galaxy S24+,Galaxy S,128 GB,Phantom Black,Yes,1068.68,15,6,908.38,5450.28,RUB,91.5,498700.62,Corporate / B2B,Gift Card,Government,18–24,Android (Samsung),,Kept
SAMS-00010698,2023-09-26,2023,Q3,September,Russia,Europe/Asia,Samara,Samsung Galaxy Tab S9,Galaxy Tab,256 GB,Silver,No,764.14,10,2,687.73,1375.46,RUB,91.5,125854.59,E-commerce Platform,Gift Card,Enterprise,35–44,N/A,3.3,Returned
SAMS-00010699,2023-11-29,2023,Q4,November,Russia,Europe/Asia,Samara,Samsung Galaxy A24,Galaxy A,128 GB,Awesome White,No,248.02,12,1,218.26,218.26,RUB,91.5,19970.79,E-commerce Platform,Samsung Pay,Business,18–24,Feature Phone,3.2,Kept
SAMS-00010700,2023-12-29,2023,Q4,December,Russia,Europe/Asia,Samara,Samsung Galaxy M34 5G,Galaxy M,64 GB,Deep Ocean Blue,Yes,251.17,12,3,221.03,663.09,RUB,91.5,60672.74,Authorized Reseller,Net Banking,Business,25–34,Android (Samsung),,Kept
SAMS-00010701,2024-03-20,2024,Q1,March,Russia,Europe/Asia,Samara,Samsung The Frame 55-inch,Smart TV,N/A,Beige,No,1400.18,2,3,1372.18,4116.54,RUB,91.5,376663.41,Corporate / B2B,Samsung Pay,Business,25–34,N/A,4.6,Kept
SAMS-00010702,2024-03-23,2024,Q1,March,Russia,Europe/Asia,Samara,Samsung 11kg Washer-Dryer Combo,Appliances,N/A,Black,No,1147.21,3,1,1112.79,1112.79,RUB,91.5,101820.29,Carrier Store,Cash,Education,18–24,N/A,4.8,Kept
SAMS-00010703,2024-05-16,2024,Q2,May,Russia,Europe/Asia,Samara,Samsung Galaxy A04,Galaxy A,128 GB,Awesome Black,No,116.22,5,5,110.41,552.05,RUB,91.5,50512.57,Carrier Store,Gift Card,Business,45–54,iOS,3.5,Kept
SAMS-00010704,2024-05-18,2024,Q2,May,Russia,Europe/Asia,Samara,Samsung Galaxy Buds Live,Galaxy Buds,N/A,Cream,No,152.6,20,1,122.08,122.08,RUB,91.5,11170.32,Online (Samsung.com),Gift Card,Education,45–54,N/A,3.1,Returned
SAMS-00010705,2024-06-14,2024,Q2,June,Russia,Europe/Asia,Samara,Samsung Galaxy Watch 4,Galaxy Watch,N/A,Bora Purple,No,216.51,15,5,184.03,920.15,RUB,91.5,84193.72,Carrier Store,Debit Card,Government,35–44,N/A,3.0,Kept
SAMS-00010706,2024-06-15,2024,Q2,June,Russia,Europe/Asia,Samara,Samsung Galaxy A34 5G,Galaxy A,256 GB,Awesome Violet,Yes,396.27,20,1,317.02,317.02,RUB,91.5,29007.33,Corporate / B2B,Credit Card,Education,18–24,iOS,4.5,Kept
SAMS-00010707,2024-09-10,2024,Q3,September,Russia,Europe/Asia,Samara,Samsung Galaxy Tab S9 Ultra,Galaxy Tab,512 GB,Lime,No,1275.28,12,4,1122.25,4489.0,RUB,91.5,410743.5,Online (Samsung.com),Credit Card,Education,18–24,N/A,3.0,Kept
SAMS-00010708,2024-09-13,2024,Q3,September,Russia,Europe/Asia,Samara,Samsung Galaxy S23+,Galaxy S,512 GB,Lavender,Yes,941.22,0,2,941.22,1882.44,RUB,91.5,172243.26,Authorized Reseller,Credit Card,Business,35–44,iOS,3.9,Kept
SAMS-00010709,2024-09-18,2024,Q3,September,Russia,Europe/Asia,Samara,Samsung Galaxy S22 Ultra,Galaxy S,256 GB,Titanium Black,Yes,1076.69,0,4,1076.69,4306.76,RUB,91.5,394068.54,Samsung Store,Debit Card,Enterprise,55+,Feature Phone,,Kept
SAMS-00010710,2024-11-18,2024,Q4,November,Russia,Europe/Asia,Samara,Samsung Leather Phone Case,Accessories,N/A,Silver,No,52.26,15,1,44.42,44.42,RUB,91.5,4064.43,Third-Party Retailer,EMI / Installment,Education,25–34,N/A,,Kept
SAMS-00010711,2021-03-05,2021,Q1,March,Russia,Europe/Asia,Ufa,Samsung Galaxy A04s,Galaxy A,256 GB,Awesome Black,No,147.97,0,8,147.97,1183.76,RUB,91.5,108314.04,Corporate / B2B,Credit Card,Education,18–24,Feature Phone,3.3,Kept
SAMS-00010712,2021-05-31,2021,Q2,May,Russia,Europe/Asia,Ufa,Samsung Galaxy S22,Galaxy S,256 GB,Graph,Yes,749.82,15,1,637.35,637.35,RUB,91.5,58317.53,Online (Samsung.com),EMI / Installment,Individual,55+,Android (Other),,Kept
SAMS-00010713,2021-07-15,2021,Q3,July,Russia,Europe/Asia,Ufa,Samsung 45W USB-C Charger,Accessories,N/A,Blue,No,47.23,15,1,40.15,40.15,RUB,91.5,3673.72,Corporate / B2B,Net Banking,Enterprise,55+,N/A,4.2,Kept
SAMS-00010714,2021-08-02,2021,Q3,August,Russia,Europe/Asia,Ufa,Samsung Galaxy Watch 5 Pro,Galaxy Watch,N/A,Graphite,No,367.02,3,2,356.01,712.02,RUB,91.5,65149.83,Third-Party Retailer,Credit Card,Education,55+,N/A,4.4,Kept
SAMS-00010715,2021-08-03,2021,Q3,August,Russia,Europe/Asia,Ufa,Samsung QE50Q80C QLED 50-inch,Smart TV,N/A,Beige,No,875.09,0,2,875.09,1750.18,RUB,91.5,160141.47,Corporate / B2B,BNPL (Buy Now Pay Later),Enterprise,45–54,N/A,3.4,Kept
SAMS-00010716,2021-08-10,2021,Q3,August,Russia,Europe/Asia,Ufa,Samsung Wireless Charger Pad,Accessories,N/A,Blue,No,45.58,0,1,45.58,45.58,RUB,91.5,4170.57,Corporate / B2B,Cash,Enterprise,45–54,N/A,,Exchanged
SAMS-00010717,2021-11-06,2021,Q4,November,Russia,Europe/Asia,Ufa,Samsung Galaxy S22 Ultra,Galaxy S,512 GB,Lavender,Yes,1097.39,10,1,987.65,987.65,RUB,91.5,90369.97,Authorized Reseller,Gift Card,Business,18–24,iOS,4.0,Returned
SAMS-00010718,2022-01-26,2022,Q1,January,Russia,Europe/Asia,Ufa,Samsung Galaxy Tab S9 FE,Galaxy Tab,512 GB,Cream,No,450.51,0,1,450.51,450.51,RUB,91.5,41221.67,Third-Party Retailer,Cash,Individual,18–24,N/A,,Kept
SAMS-00010719,2022-05-21,2022,Q2,May,Russia,Europe/Asia,Ufa,Samsung Galaxy Buds 2 Pro,Galaxy Buds,N/A,Lime,No,241.74,2,2,236.91,473.82,RUB,91.5,43354.53,E-commerce Platform,Cash,Enterprise,55+,N/A,2.9,Kept
SAMS-00010720,2022-06-07,2022,Q2,June,Russia,Europe/Asia,Ufa,Samsung 25W USB-C Adapter,Accessories,N/A,Blue,No,28.02,20,1,22.42,22.42,RUB,91.5,2051.43,E-commerce Platform,Net Banking,Enterprise,45–54,N/A,4.5,Kept
SAMS-00010721,2022-10-13,2022,Q4,October,Russia,Europe/Asia,Ufa,Samsung Galaxy M34 5G,Galaxy M,256 GB,Prism Black,Yes,234.7,5,1,222.96,222.96,RUB,91.5,20400.84,Samsung Store,Net Banking,Business,45–54,New User,4.4,Kept
SAMS-00010722,2022-12-06,2022,Q4,December,Russia,Europe/Asia,Ufa,Samsung Galaxy S24 Ultra,Galaxy S,128 GB,Titanium Gray,Yes,1386.01,0,1,1386.01,1386.01,RUB,91.5,126819.91,E-commerce Platform,Credit Card,Enterprise,25–34,Android (Other),4.4,Kept
SAMS-00010723,2022-12-16,2022,Q4,December,Russia,Europe/Asia,Ufa,Samsung Galaxy Z Flip 3,Galaxy Z,256 GB,Lavender,Yes,736.91,5,2,700.06,1400.12,RUB,91.5,128110.98,Third-Party Retailer,Cash,Individual,45–54,Android (Samsung),3.5,Exchanged
